user_id,perfil,libros_año,pref_thriller,pref_science_fiction,pref_romance,pref_mystery,pref_fantasy,pref_horror,pref_adventure,pref_crime,pref_detective,pref_suspense,pref_young_adult,pref_historical_fiction,pref_contemporary,pref_biography,pref_history,pref_self_help,pref_psychology,pref_philosophy,pref_business,pref_science,pref_memoir,pref_true_crime
U_0098,frecuente,34,0.008850672986191977,0.02138398839715367,0.07348892907507831,0.024710533096336845,0.016470147440889767,0.001418562895433356,0.05462648368515493,0.014563589498677663,0.008219833022235662,0.004693582682363194,0.075769322693145,0.03305190160724619,0.0007746957402787357,0.017931918342704172,0.20750051919309057,0.007390713256861614,0.024576459170307634,0.00479162864671683,0.016354559841209013,0.025832488420616095,0.1605681837108157,0.19703128659749308
U_0099,frecuente,46,0.24832634853896238,0.03316795381486015,0.06338105646698554,0.0005497703380181561,0.12321554167903156,1.9268167275574776e-05,0.05235677666269437,0.0025548926681822097,0.01971541228565444,0.10293168755819103,0.05614654520058096,0.019215381069452572,0.07406089273061162,0.015578457011951033,0.0007507641771100691,0.010171577033958842,0.0002945482707014304,0.017154481413891226,0.026700421631524616,0.03046796154889951,0.08726020015679234,0.015980061574670572
U_0100,frecuente,31,0.008263866901449196,5.808492743355653e-05,0.04210871898030011,0.016809562704126948,0.16801111902812083,5.15750612531182e-05,0.03451843871556314,0.037416508907296704,0.018700995922475257,0.19139615023086626,0.0033106508648231433,0.003997065810950629,0.009510627884606116,0.036076103031512596,0.0007806574850970088,0.0272231652385072,0.00812892659877477,0.09902407284502408,0.04648827892141312,0.09234409064112009,4.107844834607018e-05,0.15574026085094
U_0101,moderado,9,0.08483191041381656,0.11168990246237931,0.0871193121171255,0.0009841112769665373,0.06850673106974249,0.012024015710603386,0.007338622045067261,0.05234941709092865,0.019823281460579094,0.003025998688498927,0.007618373733127159,4.784163466794652e-05,0.12015614448641718,0.001282470630111348,0.012092710200923345,0.027696281305755993,0.022687001271489482,0.12488736325410041,0.0021158194936100726,0.03693561897086804,0.05870214613131711,0.13808492655190427
U_0102,moderado,12,0.15205557442496692,0.042024474897552004,0.11045066738951743,0.01464599364047339,0.06168991194190199,0.058816415123442975,0.047663804523148404,0.13655885318482575,0.02026169872485968,0.0056751884212170815,0.04512436951875323,0.05294016384918528,0.03467044183784186,0.009386708154116042,0.02844337116996584,0.015161268274001919,0.02259284656844324,0.04198060268183711,0.05539331912384921,0.010705602278121932,0.021055693830900373,0.012703030441078244
U_0103,moderado,20,0.09600816922226574,0.06306886778348274,0.06580223593018728,0.05979803514181126,0.014757366500159751,0.05466593047530658,0.005829002924340397,0.040447456227055985,0.038708363903837195,0.000977214012447628,0.058515315998292135,0.08811489792293424,0.01173968297455133,0.06313177996691102,0.0032445124708541466,0.03456567856050656,0.025082477284798767,0.029784912510248597,0.09833364000314256,0.07735462378450159,0.05800518544751002,0.01206465095485456
U_0104,ocasional,2,0.03099537059661914,0.03623028077449845,0.031253289931512725,0.10733717681381831,0.036467005185660234,0.03491863278287371,0.0619129430372889,0.008517865109566643,0.024733014207281814,0.035581274428099115,0.05611711936351309,0.05089193456798801,0.026305705101827954,0.029260548384788372,0.06187527035812186,0.025913337793529383,0.031678388318986346,0.06326015416566283,0.12242084234305947,0.03374067418088339,0.04074675884673144,0.04984241370768888
U_0105,frecuente,51,0.0024308675603023594,0.0023377090049191266,0.011311404808761596,0.000606328093200668,0.15819555774513258,0.06735820384480522,0.15919312631267252,0.005916091928729992,0.007879057379487988,0.0035500617110340586,0.0017911923040987653,0.0004804963068630808,0.027088682934736114,0.16514616091978152,0.026404331043453053,0.12159569378413859,0.14932835529685828,0.002274842478470668,0.0002558146217436339,0.05806939999466534,0.011704041220849606,0.017082580705295346
U_0106,moderado,14,0.025933636399427796,0.011855500671233839,1.0854954363211198e-05,0.11784690041137434,0.08878124462094261,0.06482114246731077,0.008781909011509222,0.006130919676743361,0.0033463259949471076,0.06154794126036987,0.12632056489254126,0.02691745139401679,0.00606450451230602,0.034336216087756645,0.02050804809952926,0.022455465311508497,0.046423728722974504,0.06063665846923518,0.005603414110600769,0.0017324310804749266,0.2472807237971449,0.012664418053689138
U_0107,ocasional,2,0.09456746567215422,0.028205910311286334,0.0441496645700469,0.1453207076986011,0.05019977517277822,0.04009319893776679,0.020118761653487773,0.07272897717554655,0.017083358809217544,0.09739947955375103,0.06560750515387033,0.025697386584340724,0.02073665487989235,0.021188724650407675,0.0065207191690788225,0.05758074721340794,0.004077378311967303,0.038133475136140495,0.03622524279216971,0.03131640243427587,0.0572960320691542,0.025752432050657838
U_0108,frecuente,39,0.05811960340201119,0.1024223240901994,0.0022744809347889205,0.05213713917535334,0.014910591949959605,0.0034696884345371856,0.08628966606902214,1.5923614764452686e-05,0.01953581045039914,0.21655859227809698,0.015277520530783508,0.04411754927346459,0.015397663749591213,0.03614100438953139,0.03748971253522905,0.01241123979971542,0.003743699985833535,0.005241544149246446,0.05137785158341029,0.09517695638140827,0.04510983649639544,0.08278160072625848
U_0109,frecuente,58,0.012937462220229248,0.010426700953409867,0.003275442867497565,0.2118519625219959,0.13785240775499857,0.08518962099671305,0.00995720107740049,0.038491386602713375,0.0019592388381183463,0.08803305477342108,0.0015542077771932702,0.005010268238133805,0.03965899877553011,0.04982731474263173,0.09279907911516087,0.019544112555028238,0.002883400936672566,0.1342157827197409,0.04852813627754312,0.0002760209450136767,0.005151355695234366,0.0005768436156197955
U_0110,moderado,13,0.04509313588131793,0.015129195207855268,0.10853840609336661,0.029075431920726435,0.016181489419042894,0.09608090464498094,0.024110028844420768,0.006788449237419262,0.04852273294217958,0.050033621152482506,0.07202688140846038,0.01577710673236473,0.033686225908286516,0.019054708853899285,0.0048480542094054835,0.12016567731956079,0.07495328680917125,0.020603497985554255,0.05253134159297832,0.012905614860052613,0.12688437027827984,0.00700983869819431
U_0111,frecuente,24,0.18307623765208333,0.02422751737929345,0.0001610801888115113,0.014156278235993757,0.04558893128653969,0.011755361242076184,0.015655934744301978,0.12016773647405228,0.04972165854925404,0.007649693788717668,0.07876326590078649,0.05823589730302568,0.026934890335793868,0.06172512044952362,0.01057207036480504,0.013276279752672525,0.008341977201356522,0.0022748848315717538,0.019652181860777003,0.005577977454121881,0.01524586872716017,0.2272391562772817
U_0112,ocasional,3,0.07567084542217266,0.04622200137520067,0.13185700249597443,0.05391026535311271,0.0008056145230221552,0.045245509559757986,0.008806572788171277,0.011128775941337496,0.05279478429096394,0.04557220731909492,0.057590904560586624,0.04584683851891768,0.033817947830323,0.05575434969945604,0.0070069499697120495,0.06706248503725183,0.009130970107041569,0.044110232488635694,0.0824348755038779,0.0122049118049021,0.05907681335652842,0.05394914205395871
U_0113,ocasional,1,0.12501870747989113,0.046861821775914476,0.047304325019888384,0.05118069953983645,0.018402958557868165,0.06604131872247175,0.06492576501885644,0.06333618355427557,0.06349486490654672,0.02014355532919946,0.017450068978744793,0.05040692108107633,0.02704481629575425,0.017282647280895354,0.027112242154279303,0.01001359415753983,0.07584099772681493,0.06556937239833835,0.04757079455786095,0.03210447330803483,0.05325338491485239,0.009640487241060345
U_0114,moderado,11,0.0020809831857484928,0.035824696449062485,0.02280837440221572,0.14089428574192006,0.000671835411754419,0.04477454012288752,0.07508738717820856,0.03692106109449558,0.004966686439051505,0.1998522184444005,0.04060466443361237,0.0529873463059179,0.01502082248756164,0.036757101779722856,0.03119085354143946,0.004331170427341618,0.0062439180910078594,0.10108472283683496,0.015255271635318602,0.012065194658129733,0.03911284329589448,0.08146402203747338
U_0115,ocasional,2,0.021086629344901218,0.09371074126580799,0.035675192470872905,0.0402899896759171,0.0266413570638323,0.013349242175488184,0.01514154922554402,0.04978245612860729,0.03244347854064642,0.052122659918697974,0.0850079614804665,0.022613289854536037,0.1588128951861501,0.017913863674208556,0.014607759882895257,0.07779114471940168,0.04127128166407598,0.02172483771771341,0.013427468272078354,0.018344391546642122,0.043402225987061255,0.10483958420445544
U_0116,ocasional,5,0.008179370868769813,0.03009732784500874,0.08132827761015209,0.028868127613518632,0.05722609911740994,0.017702360334440455,0.08092523288269125,0.15116195734153728,0.033585109221588146,0.016471786410999972,0.05595947418717465,0.05343059241935515,0.046976087581927464,0.031263865917772395,0.008502580828895137,0.0379447718198515,0.056430018782044435,0.02582239846152281,0.08390426249023518,0.04707433073715718,0.03512632847032765,0.012019639057619989
U_0117,frecuente,31,0.24881133491903268,0.011498154345167884,0.08036602385768524,0.004370899772330913,0.07078472833802414,0.015625119000378825,0.009661576681232052,0.04651741083298538,0.09659245219741211,0.14307640814597344,0.01108978797189719,0.01615672011539902,0.02059623659168093,0.005432896651456556,0.009374298887675114,0.002941866472421859,0.03641379634387102,0.002399482350492144,0.05103995387839252,0.05975497983262781,0.05734220496230817,0.00015366785155488815
U_0118,ocasional,3,0.0799230169483432,0.037780713140556296,0.1136525632465139,0.04547932874141001,0.03048654428451285,0.005060015096009625,0.015649060599168037,0.031617647761925556,0.028279142545302872,0.04962697376593569,0.023130563975459966,0.0695489530640024,0.050413691035240495,0.07241064954666171,0.03969126061112863,0.07908711269953612,0.025327401755327418,0.02656590242177281,0.03242379775483416,0.08873691428957128,0.01544387133364691,0.03966487538314003
U_0119,moderado,6,0.0009248545756011256,0.06235950071233116,0.006044767304400881,0.02640246706100928,0.03898664027072126,0.02341484520250355,0.0011506129511870058,0.064067800209644,0.00044251559111622236,0.060083917273474174,0.09369497785062363,0.02374486940566933,0.03210923736385565,0.027137501533712527,0.02064174517296709,0.09144888917565329,0.0939425485037379,0.01713293157801812,0.03997269750899392,0.10953235768544387,0.1369854445306876,0.02977887853864845
U_0120,ocasional,4,0.04939375530634159,0.029047823244857423,0.05427975524436117,0.06102598358991583,0.10782021777572862,0.11073802353727978,0.027286527074561993,0.0350461329283402,0.07867057174715303,0.018652081176577975,0.01141746290609983,0.04278190084949217,0.051429875808777586,0.03827074197288429,0.026226394971514678,0.05084092912839516,0.028679590763377324,0.035200616960488415,0.03325898112062246,0.045582344605123545,0.02160880598990072,0.04274148329820637
U_0121,ocasional,5,0.005647783506362744,0.030577908246544876,0.0317209636799338,0.09014878627493345,0.12139801327203152,0.06839481406034184,0.030648079372874656,0.04867228806329556,0.043140855393065634,0.08744171805480752,0.030848162327261373,0.018361659557126663,0.007929553442275535,0.03563917254278461,0.11292761019224706,0.02662101325243483,0.01231941799121031,0.01889492791464009,0.02386042040410327,0.03596834500712829,0.016840018367752587,0.10199848907684375
U_0122,moderado,17,0.024192040949323947,0.03457532128632867,0.0003933994291393128,0.034181323545663764,0.21716713674048016,0.01645358272894533,0.025390132530081898,0.05863731825420673,0.08508232670666137,0.027258077666266887,0.018697992763242514,0.14015602914893024,0.05704255031646492,0.006393812501488256,0.0036034574213289826,0.033339803701998655,0.012542066412241332,0.014783925292766086,0.10601779974570832,0.0047344353873481045,0.06339957105646177,0.015957896414922554
U_0123,frecuente,39,0.014155269597278093,0.0039596797013409495,0.012796746996650617,0.24208622217973444,0.004890296420082726,0.008409793658489373,0.0214369966651119,0.10702688287660195,0.010833065789838473,0.014020509929638252,0.04641449203656541,0.007743673616609139,0.007233995351256981,0.053942378003265394,0.040594009078623,0.16099246143333912,0.06052771313833879,0.006317407835624117,0.009329133030272769,0.13137535653644006,0.03569469415537202,0.00021922196952653896
U_0124,frecuente,27,0.010118645299146661,0.001787984844653286,0.0003200231496899695,0.03573834194915011,0.010649651589496227,0.010487526555063286,0.04840902754618145,0.00017295507239657645,0.08856634575314198,0.10954072876015777,0.1201093714259547,0.15468701092687578,0.010124974732416386,0.021489344353913198,0.005589480367233789,0.04051792671926447,0.03171204861985872,0.008217231417533279,0.07958994789565466,0.011478972386769313,0.005565889986983299,0.1951265706484652
U_0125,moderado,10,0.08436224555033423,0.02776062726161691,0.05306214631816679,0.03649354197888892,0.0035150994757459637,0.03921542021957242,0.00947528428598145,0.030016731100798767,0.012280701634846687,0.1785630586243114,0.009009823235433726,0.009639540630024056,0.07860462582763598,0.0007349194360745239,0.03513608344700345,0.03805698731340735,0.05331393037534566,0.10799148172918475,0.10936250344375127,0.0019881482071083074,0.05080667160705975,0.030610428297707548
U_0126,ocasional,1,0.0149708586852587,0.007762831403523737,0.050298763794552774,0.011221314783361377,0.056155061403721125,0.09289898578854837,0.053220824247656784,0.022805876920606427,0.009135097867708065,0.08415241226936118,0.06063208777903169,0.0313304896932781,0.036703452925065744,0.05654042887038156,0.022327340394749824,0.08734383113885459,0.04068197334255371,0.015536829524026215,0.048540158354459254,0.13871275550585438,0.02477740967424544,0.034251215633200875
U_0127,ocasional,2,0.03658022155836281,0.04876806232334669,0.1371952468532625,0.06231344324506576,0.06610797080675672,0.05271929749047827,0.03151028635914888,0.01439261061462382,0.036584172293671204,0.04485073467460211,0.006751757404450806,0.02503131976094452,0.05628323698043429,0.044173919873672494,0.012829529007109413,0.07346971505748036,0.03549401989946872,0.017075751872717544,0.00670218094279546,0.06690589232392873,0.07227126025939737,0.051989370398281345
U_0128,frecuente,44,0.009010175213708681,0.010861720481391309,0.00012294103750568413,0.003050971278793352,0.0034046685351768247,0.02689656267666502,0.0049327808526988745,0.08231524398774091,0.20577497955330723,0.049778882857209314,0.002704357015825346,0.04011344116824611,0.010539194359288247,0.018093066726868078,0.00939933392368283,0.013833807595035755,0.007006545369554931,0.007768319120685309,0.001178318087178112,0.19787961425006725,0.2853254925805605,0.010009583328810426
U_0129,moderado,19,0.006454515878559044,0.010269010514443077,0.00730867947310384,0.03634863480177691,0.10495531605396895,0.010077441662241135,0.009231058827058648,0.06817473392621408,0.014519779050940252,0.00679012647389636,0.012067828539887832,0.17013533772359862,0.1139090114942344,0.028894034959853855,0.07051313172006392,0.05094643584776439,0.07473727222696692,0.07588289843717747,0.06550484064131873,0.0204535993610834,0.0026303806186846676,0.04019593176716346
U_0130,moderado,17,0.023995198403333116,0.05085223358713716,0.1361592770319056,0.0050868040863089065,0.03350819529741561,0.03193732219957547,0.1113149009146239,0.12073246307010324,0.03304104741600539,0.007949163162110633,0.04561707100163993,0.0032229272754299714,0.04319900420051622,0.06861814201668316,0.013740450011152436,0.02835604063916145,0.016011080778737516,0.01639447105850583,0.010579771289253312,0.04088484212119413,0.07834112386139025,0.08045847057781677
U_0131,frecuente,37,0.03754696101190853,0.1300163829397731,1.2461780309971928e-06,0.011106132178051939,0.07981719647355949,0.008157719827583896,0.0008301488123291927,0.210976195091183,0.12402197557843368,0.00019401246961631504,0.17114883681643153,4.509378199714713e-06,0.0005361489284840704,0.047312267106920144,0.0006408895529856003,0.038502815861682624,0.060564787881627134,0.004132398836459359,0.0037742480043526714,0.0007783292777483336,0.01595486477724349,0.05398193301739513
U_0132,frecuente,55,0.08447110136221683,0.00040399390171470297,0.0011924002772634482,0.17885412625859468,0.09580225082492529,0.048778254993816904,0.0024902562801910025,0.01075573023142526,0.08228457420607664,0.07413863790568953,0.126895528590079,0.031323549560463244,0.0007202805088083505,0.11600083057048445,0.0036810795550549537,0.00842695033663507,0.00217316457505599,0.10088953961679216,0.01361546812650479,3.282542928811057e-05,0.017064873676688748,4.58321223079344e-06
U_0133,moderado,14,0.008416807242527167,0.11258644467631486,0.016784554607264166,0.21578499032799037,0.025836594462382467,0.010483547313911759,0.023198159536722978,0.031050245646092756,0.003844300758330628,0.04620375207678489,0.04872579609141564,0.07187827059845626,0.0015844522561744069,0.0417055866290064,0.0029093690806456,0.06464348102070329,0.003069001483671137,0.12991543150657492,0.06481179348274996,0.03789551135455962,0.031176938624999,0.007494971222721724
U_0134,ocasional,2,0.10568016423344452,0.025119065411131944,0.03042351821467712,0.009279392265328435,0.04534662846702932,0.031104543894125154,0.013030916041780879,0.038001290325115185,0.015467386138728879,0.12721808279959312,0.026602722361289903,0.011899434392728659,0.05177351671915276,0.010922333857073556,0.06705167421413367,0.010636961269023897,0.05807569651159349,0.07022368348654905,0.0956033651536334,0.01745411220635712,0.06458358543695938,0.07450192660055083
U_0135,moderado,11,0.0015789995928633556,0.008617990302998587,0.09638558443519284,0.016958141057714964,0.004069848456230763,0.04508520336597247,0.013238898277423649,0.011648504508824108,0.23075593535563083,0.07264483497385105,0.019497254803518303,0.14600965589431744,0.039063640657461624,0.05039934280273405,0.0011910995790270335,0.004823102509321735,0.03729596737682536,0.08529096458535834,0.03636077881499803,0.005352803474629231,0.004576389078987259,0.06915506009611917
U_0136,moderado,16,0.019469431946343606,0.055150982956998884,0.024685441733312653,0.08502821338548756,0.088953298515376,0.0034141059779990916,0.10288334650346513,0.06516605863728793,0.058480815361670824,0.008370796449598653,0.06103584905469972,0.07083813409730132,0.012737926808062072,0.11353430210958548,0.0019088954571110375,0.006061614020351007,0.02878618530122821,0.03200518050960211,0.038668270790883134,0.0006387639220076204,0.12048000993831512,0.0017023765233127072
U_0137,ocasional,1,0.033709266810130756,0.02628669870022405,0.0035112120047410757,0.12085951930307479,0.0336379584042821,0.11399695708614152,0.04418340378793927,0.013905499420050685,0.01222702308726586,0.04268295433657997,0.0378988229057988,0.018851423996587117,0.036118419442025186,0.11411477619581974,0.11580614083159604,0.049927366074449774,0.024224019450242093,0.039524776907948145,0.016166268928309396,0.05253940171831344,0.010001072894391031,0.039827017714089225
U_0138,moderado,8,0.007525185933916688,0.051710288856880955,0.061033341955993275,0.004798095700013815,0.030271974751888413,0.0723166729510564,0.11805905568699794,0.030917839953733876,0.12878226010466576,0.032919323114867054,0.021505229164199512,0.08089136193040461,0.029143796739830585,0.02739589019859669,0.02891841159842774,0.08049236150389888,0.07652463660942513,0.022171161140034604,0.017395689675600123,0.029054632396199254,0.03649093006026417,0.011681859973104511
U_0139,ocasional,3,0.09535795018298475,0.10915538893726193,0.055691716742075154,0.03672848860685541,0.07589991082704486,0.018966969882983832,0.03904205918086867,0.031390753584505146,0.022819291332824457,0.028855284475669436,0.03603120202021362,0.05416331074303579,0.006834251089495894,0.043907302681322175,0.05320315782120712,0.08230079427635395,0.019919807991726504,0.0708080651031728,0.028433605115449664,0.022265562851923645,0.032088335212464486,0.036136791340560866
U_0140,ocasional,3,0.06451463669838986,0.03389793564046981,0.07940639767244763,0.09363204824013731,0.029168397202625627,0.044344110087114245,0.04127964237994861,0.10540951440551069,0.01916834102949626,0.00973232053769328,0.03390804711704308,0.01828923048951126,0.03508754391606693,0.10040396338951806,0.04952165132441312,0.05305848116470173,0.032880857260032564,0.02317001891430119,0.04148166250478335,0.02230716526997613,0.0539057405307712,0.015432294225048104
U_0141,frecuente,24,0.0003725091258452528,0.004104333981719664,0.04497593357189957,0.020720752107409868,0.013362800076440091,0.14664706801992924,0.010772214961794193,0.025254099186955925,0.0011880442374072498,0.006459755725223,0.0009978495205615401,0.04297151519528964,0.28458227081785137,1.574764650976861e-07,0.02670507034771511,0.07625002391872032,0.02291185013643158,0.08492828147983232,0.1533678369860611,0.005807958136321896,0.0010763245698170185,0.026543350420308687
U_0142,moderado,15,0.006160050237370431,0.060097393087894496,0.04608837340496679,0.00792398010516999,0.017140930518555225,0.004195935612574541,0.03712310247231671,0.0048548709736549725,0.15998630218733564,0.05692685184135488,0.01856076291600217,0.032420707386306716,0.09091015677802253,0.030303509728424924,0.007195026726842609,0.017857603202669003,0.06950360579292601,0.03877422075975389,0.03946725046136252,0.0756431166401931,0.08419761290666194,0.09466863625964078
U_0143,moderado,19,0.012656769284722464,0.06618337414368564,0.0351444827548731,0.0271746660449841,0.009390891273863389,0.01052076829153565,0.0005373891840454632,0.004857270180623155,0.041228432670864505,0.11269128786823925,0.0171487608003642,0.020118258651326177,0.006223727027153331,0.02492762397662806,0.001921652104316905,0.1264571215527991,0.0566450802353771,0.23724230125987666,0.10861926606774794,0.03244978557342007,0.037149861219560876,0.010711229833992883
U_0144,moderado,7,0.08017898597035408,0.030140300080835812,0.17287559920254925,0.004443611252963281,0.01566060403721726,0.04409914811553864,0.01868500326723313,0.11434444791013836,0.002944129078075504,0.03457738661742763,0.038763432487747294,0.045873821333056834,0.01280669546757355,0.019667595951888744,0.08049478389342964,0.009405183573498352,0.07606403797827421,0.035871320064678004,0.06229611776100209,0.05423380665412258,0.010087680944215102,0.03648630835818039
U_0145,frecuente,25,0.0012282394192752253,0.000847560675788515,0.0816877694105252,0.07225124141293296,0.06622973415926771,0.059082076970043404,0.04972508989738478,0.03802870788835966,2.1350657149182635e-05,0.0439237016609445,0.1829498410182495,0.07579710810816087,0.013689636361101192,0.03747200866743278,0.0008322460353377666,0.06904933579904954,0.0006882117489671391,0.02287546423595324,0.011631478576146924,0.162596552458821,0.008350838077903515,0.0010418067612057384
U_0146,moderado,6,0.008714411364895829,0.02554684733368742,0.01395297081848114,0.011761991826662755,0.042873084283089134,0.043547236069467955,0.07199440951276044,0.022372795035092128,0.0031397919765839164,0.013228212072673131,0.16185568850927748,0.03752271529020245,0.05117463587929262,0.00030552631298339466,0.030210695232206243,0.0015824824012939014,0.03484190716382014,0.10489254131672922,0.1429453065109911,0.03217552473973758,0.02535494258767329,0.12000628376239854
U_0147,moderado,12,0.010741058596099393,0.08642335457280713,0.10829702525721646,0.03572278948845559,0.04546356071990237,0.013599457136044907,0.07389333143473831,0.045798304996277454,0.032067764796426944,0.0028390635140201374,0.11340356175058236,0.04376853768362293,0.00980302706197905,0.04270142837640842,0.0518222828358022,0.03416827249178425,0.05798993336461701,0.039888671612076106,0.13520004180931222,0.0025277123138629435,0.0051442402197644085,0.00873657996819935
U_0148,frecuente,45,0.03952754002020748,0.05790462593334341,0.09627287011345889,0.04005255348224948,0.03761814823703839,0.017169696741699495,0.10565636999886525,0.17361151729096005,0.026599212421978758,0.03054879601157859,0.0420654358628625,4.87056746490524e-05,0.007836370489490095,0.003796091510155091,0.0031430908981190976,0.008464310157522453,0.0707395546044242,0.07923141378222222,0.13576454275984784,0.009899723369370818,0.0009266696303411449,0.013122761009615682
U_0149,frecuente,46,0.003311447595731587,0.006435172698506586,0.0005774835875315015,0.049813152762185384,0.29169825730628546,0.05983002587405687,0.006448336386448065,0.003976471175698937,0.018801529569964278,0.0009073788820831339,0.025220851496644082,0.00039513163937599167,0.005372908584745473,0.15239913004027708,0.0239815292305281,0.12439650216460829,0.006916164780860697,0.06499007092957884,0.02041348114766017,0.030555113136608917,0.07384975095584222,0.029710110054778076
U_0150,ocasional,3,0.023954491218264044,0.016923715233805193,0.008363407343387167,0.047168779825434444,0.008085738759003796,0.039533975314993315,0.044120091206360956,0.01883305357935835,0.004709819262269279,0.052449765430312933,0.016867860196782304,0.052868284913717596,0.03989955617285245,0.022451641742127444,0.014377897800377803,0.1208864727641298,0.08185527447241923,0.08358743453251466,0.12355592108846981,0.07762871310705778,0.06051745637965236,0.04136064965670939
U_0151,frecuente,31,0.0006784063767138248,0.0595804314185515,0.025235564464661745,0.004238664157582991,0.0378029689254868,0.0024886326430394205,0.013315945907735605,0.09010134527695976,0.08751843151487282,0.006879833551508653,0.004030499771080623,0.002860099389748753,0.06718325765565707,0.017816477313731593,0.0007352846100588058,0.000723515080486474,0.23936360091879158,0.016374321994403494,0.17776500357673006,0.08141369905462117,0.05953933637268727,0.004354680024889799
U_0152,frecuente,34,0.011905193007331213,0.16319258204594664,0.00970150090001745,0.008307866030640633,0.045397394728549145,0.04821609924149491,0.12468219092258116,0.0017831698326401723,0.0379074553620083,0.012439084406147511,0.1002990488529405,0.00017277554220030048,0.08484429921920011,0.018033349607270807,0.08368068576027793,0.02160379895643995,0.038515811974130114,0.003855891545428768,0.07235512910747643,0.07450041499592314,0.0025058297587629845,0.036100428202592016
U_0153,moderado,13,0.040867230033977804,0.06307494674216199,0.019814121970931204,0.03504279459819436,0.07590724464486368,0.017238963854826657,0.06176390802613999,0.08015015774535188,0.006359457599856305,0.04614028301664183,0.020466655288708554,0.0864021761898761,0.01409061594913505,0.14936064155980094,0.037797019051778895,0.014793095312866527,0.038636429962326684,0.03523154951843634,0.0375591769450597,0.05905360701261912,0.04937172460545087,0.01087820037099546
U_0154,ocasional,2,0.01839174179078674,0.0036258541812298536,0.058396926400205586,0.018664871923540945,0.06351165585885357,0.0766291451408171,0.021923363733558496,0.03927453670159658,0.07339121582363549,0.048804395515080826,0.02394580096157287,0.167909891435233,0.09264630432942358,0.012639689932275594,0.05118856751156832,0.006261642757749415,0.01878178328330852,0.014997645275622537,0.07934460185517496,0.06787152802731052,0.02550491105092474,0.016293926510530653
U_0155,frecuente,29,0.009840010655817912,0.19057383139906908,0.035013878838804954,0.015491648230639156,0.0010421516439729935,0.033414977749521735,0.0014684111207706675,0.0014700064651042154,0.17425772520736627,0.0091343775269232,0.02169438909795866,0.05884320694759949,2.6803338210053987e-06,0.002342888690131946,0.23872767908092496,0.001002461476032674,0.030396291303526304,0.0576028869506689,0.03692715960169842,0.06105870892826287,0.015032285344267855,0.004662343407116625
U_0156,moderado,20,0.2089297197357547,0.04564849826574304,0.04769387093781097,0.0426771490123716,0.05484172096203872,0.01784095960409881,0.01968240591940077,0.04162370890280445,0.09552759074940531,0.002973222057376976,0.053757718379308386,0.09555534690969861,0.009921649342088059,0.0008798354270814654,0.021797712259661175,0.05156303673385172,0.008650906508308465,0.03228000243762313,0.04671522389588696,0.05309883395017956,0.01864543350733256,0.029695454502174493
U_0157,ocasional,1,0.02093034038205481,0.04569877385931801,0.0831637085964266,0.014397427262026245,0.02920434761770109,0.03026464975858528,0.009738932527139133,0.09788742853940931,0.04768540101648329,0.09192563498419962,0.04444956038795981,0.027989881203419914,0.04111703872807643,0.02233494615991206,0.05823177218412834,0.058890769020696496,0.019203932026741134,0.06799706454101277,0.06764830270984025,0.027158032190686243,0.03416836005254894,0.0599136962516344
U_0158,frecuente,31,0.0017156594906973604,0.12944105832065436,0.0009912160545041719,0.12385787376678638,0.011702097498603745,0.0034722416124770223,0.12282215697135362,2.541801107011088e-05,0.028337820988586167,0.12400247908731742,0.0003491574093177426,0.01921665440506366,0.010421055278798424,0.023100746762190056,0.027419616430130644,0.08503048383532147,0.002511162521839631,0.052959376460736424,0.05256552826458573,0.006987915639631504,0.17018036505331263,0.002889916137021541
U_0159,ocasional,3,0.06400871741947116,0.03228531743893468,0.008975653993911403,0.026157386682149793,0.010659281922554407,0.06464569439919018,0.050287139937743246,0.0482402280133806,0.020370151170531925,0.01582278982980181,0.04347205948120244,0.0635383299401912,0.12883093011143248,0.08014839526695346,0.09002815720995477,0.07396436921208242,0.032715559060237376,0.01738635250877261,0.004321150194970312,0.02978455640199594,0.07169889812451732,0.022658881680020275
U_0160,moderado,9,0.002786178868164664,0.012718170221225126,0.07931274908420893,0.005895931144207125,0.04601271831145565,0.13443040127878247,0.057966408264766775,0.010319608799025482,0.0886149356301747,0.003623692222506738,0.023410405267531263,0.08102241856796386,0.038011616482629754,0.019793441814539736,0.012846123840659491,0.017432802670370787,0.026369765751833252,0.0142475892048168,0.12876276925731112,0.10026779084253444,0.07583979769039517,0.020314684784896606
U_0161,moderado,12,0.08932137775350714,0.021727969282378752,0.05219100327211346,0.030749521486617207,0.01071690128843824,0.044476033581105946,0.0030247199754970763,0.025767817897696478,0.038218929600863934,0.027674880099656435,0.06672481842196966,0.08502840050730993,0.07127130438448677,0.0019126651472526242,0.010428193556510878,0.03716405585675823,0.1319344186820228,0.08704431964165923,0.089315242715802,0.017455201229254,0.027112789584172597,0.03073943603492654
U_0162,moderado,11,0.001755652132287791,0.16330134091754778,0.01531836262003903,0.015262441481780997,0.004842982725815713,0.1467540708566448,0.04822190886780556,0.06117464994926465,0.13493080118579126,0.023589720565891464,0.05404517930605873,0.0022012951550563686,0.011500634031446516,0.0989783309750765,0.08097795072065342,0.024018320400249687,0.026306420233554718,0.042422156511546245,1.3408056163328204e-05,0.01535733363514264,0.01298823058581098,0.016038809086371814
